Full Sample,Selected Sample,Bounds,Sample Size
True,True,True,1811
False,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
False,False,False,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
False,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,False,False,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
False,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
False,False,False,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
False,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
False,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
False,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
False,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,False,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
False,False,False,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
True,True,True,1811
